admin_id_old,admin_id_new,code,rule,provenance
LK-KT-PL,LK-KT-PL,PL,skeleton,spine
LK-KT-PN,LK-KT-PA,PA,name,cc0
LK-KT-WA,LK-KT-WA,WA,name,spine
LK-KY-AK,LK-KY-AK,AK,name,cc0
LK-KY-DE,LK-KY-DEL,DEL,name,spine
LK-KY-DO,LK-KY-DOL,DOL,name,spine
LK-KY-GI,LK-KY-GIK,GIK,initials,spine
LK-KY-HP,LK-KY-HAR,HAR,name,spine
LK-KY-HY,LK-KY-HAT,HAT,name,spine
LK-KY-KG,LK-KY-KFG,KFG,initials,spine
LK-KY-KU,LK-KY-KU,KU,name,cc0
LK-KY-ME,LK-KY-MED,MED,name,spine
LK-KY-MI,LK-KY-MIN,MIN,name,spine
LK-KY-PD,LK-KY-PAA,PAA,name.ends,spine
LK-KY-PH,LK-KY-PAT,PAT,name,spine
LK-KY-PK,LK-KY-PAK,PAK,compound,spine
LK-KY-PO,LK-KY-POO,POO,name,spine
LK-KY-PV,LK-KY-PAN,PAN,name,spine
LK-KY-TH,LK-KY-THU,THU,name,spine
LK-KY-UD,LK-KY-DMB,DMB,skeleton,spine
LK-KY-UN,LK-KY-UDU,UDU,name,spine
LK-KY-UP,LK-KY-UDA,UDA,name,spine
LK-KY-YA,LK-KY-YAT,YAT,name,spine
LK-MB-MA,LK-MB-MA,MA,name,cc0
LK-MB-MT,LK-MB-MT,MT,initials,spine
LK-MB-MU,LK-MB-MU,MU,name,spine
LK-MB-MW,LK-MB-MW,MW,initials,spine
LK-MB-NA,LK-MB-NA,NA,name,spine
LK-MH-AK,LK-MH-AK,AK,name,cc0
LK-MH-AT,LK-MH-AT,AT,name,spine
LK-MH-DE,LK-MH-DE,DE,name,spine
LK-MH-DI,LK-MH-DI,DI,name,spine
LK-MH-HA,LK-MH-HA,HA,name,spine
LK-MH-KA,LK-MH-KA,KA,name,spine
LK-MH-KO,LK-MH-KO,KO,name,spine
LK-MH-KP,LK-MH-KP,KP,initials,spine
LK-MH-MA,LK-MH-MA,MA,name,spine
LK-MH-MF,LK-MH-MF,MF,initials,spine
LK-MH-MU,LK-MH-MU,MU,name,spine
LK-MH-PA,LK-MH-PA,PA,name,spine
LK-MH-PI,LK-MH-PI,PI,name,spine
LK-MH-TH,LK-MH-TH,TH,name,spine
LK-MH-WG,LK-MH-WE,WE,name,spine
LK-MH-WP,LK-MH-WL,WL,skeleton,spine
LK-MJ-BA,LK-MJ-BA,BA,name,spine
LK-MJ-BI,LK-MJ-BI,BI,name,cc0
LK-MJ-BU,LK-MJ-BU,BU,name,cc0
LK-MJ-KA,LK-MJ-KA,KA,name,spine
LK-MJ-MA,LK-MJ-MA,MA,name,spine
LK-MJ-ME,LK-MJ-ME,ME,name,cc0
LK-MJ-MO,LK-MJ-MO,MO,name,spine
LK-MJ-SE,LK-MJ-SE,SE,name,cc0
LK-MJ-SI,LK-MJ-SI,SI,name,spine
LK-MJ-TH,LK-MJ-TH,TH,name,spine
LK-MJ-WE,LK-MJ-WE,WE,name,spine
LK-MP-MA,LK-MP-MA,MA,name,spine
LK-MP-ME,LK-MP-ME,ME,initials,spine
LK-MP-OD,LK-MP-OD,OD,name,cc0
LK-MP-PU,LK-MP-PU,PU,name,cc0
LK-MP-TH,LK-MP-TH,TH,name,spine
LK-MT-AK,LK-MT-AK,AK,initials,spine
LK-MT-DA,LK-MT-DA,DA,name,cc0
LK-MT-GA,LK-MT-GA,GA,name,spine
LK-MT-LP,LK-MT-LP,LP,initials,spine
LK-MT-MA,LK-MT-MA,MA,name,cc0
LK-MT-NA,LK-MT-NA,NA,name,spine
LK-MT-PA,LK-MT-PA,PA,name,spine
LK-MT-RA,LK-MT-RA,RA,name,spine
LK-MT-UK,LK-MT-UK,UK,name,cc0
LK-MT-WI,LK-MT-WI,WI,name,spine
LK-MT-YA,LK-MT-YA,YA,name,spine
LK-NW-AM,LK-NW-AM,AM,name,spine
LK-NW-HA,LK-NW-HA,HA,name,cc0
LK-NW-KO,LK-NW-KO,KO,name,cc0
LK-NW-NE,LK-NW-NE,NE,initials,spine
LK-NW-WA,LK-NW-WA,WA,name,spine
LK-PR-DI,LK-PR-DI,DI,name,cc0
LK-PR-EL,LK-PR-EL,EL,name,spine
LK-PR-HI,LK-PR-HI,HI,name,spine
LK-PR-LA,LK-PR-LA,LA,name,spine
LK-PR-ME,LK-PR-ME,ME,name,cc0
LK-PR-TH,LK-PR-TH,TH,name,spine
LK-PR-WE,LK-PR-WE,WE,name,cc0
LK-PX-AN,LK-PX-AN,AN,name,cc0
LK-PX-AR,LK-PX-AP,AP,initials,spine
LK-PX-CH,LK-PX-CH,CH,name,cc0
LK-PX-DA,LK-PX-DA,DA,name,spine
LK-PX-KG,LK-PX-KA,KA,name,spine
LK-PX-KP,LK-PX-KL,KL,skeleton,spine
LK-PX-MD,LK-PX-MA,MA,name,cc0
LK-PX-MK,LK-PX-MH,MH,skeleton,spine
LK-PX-MU,LK-PX-MU,MU,name,spine
LK-PX-MW,LK-PX-MW,MW,any2,spine
LK-PX-NT,LK-PX-NA,NA,name,cc0
LK-PX-NW,LK-PX-NW,NW,skeleton,spine
LK-PX-PA,LK-PX-PA,PA,name,spine
LK-PX-PU,LK-PX-PU,PU,name,cc0
LK-PX-VA,LK-PX-VA,VA,name,spine
LK-PX-WE,LK-PX-WE,WE,name,spine
LK-RN-AY,LK-RN-AY,AY,name,spine
LK-RN-BA,LK-RN-BA,BA,name,cc0
LK-RN-EH,LK-RN-EH,EH,name,cc0
LK-RN-EL,LK-RN-EL,EL,name,spine
LK-RN-EM,LK-RN-EM,EM,name,cc0
LK-RN-GO,LK-RN-GO,GO,name,spine
LK-RN-IM,LK-RN-IM,IM,name,spine
LK-RN-KH,LK-RN-KA,KA,name,cc0
LK-RN-KI,LK-RN-KI,KI,name,spine
LK-RN-KL,LK-RN-KL,KL,skeleton,spine
LK-RN-KO,LK-RN-KO,KO,name,spine
LK-RN-KU,LK-RN-KU,KU,name,spine
LK-RN-NI,LK-RN-NI,NI,name,spine
LK-RN-OP,LK-RN-OP,OP,name,spine
LK-RN-PE,LK-RN-PE,PE,name,spine
LK-RN-RA,LK-RN-RA,RA,name,cc0
LK-RN-WE,LK-RN-WE,WE,name,spine
LK-TC-GO,LK-TC-GO,GO,name,spine
LK-TC-KA,LK-TC-KA,KA,name,cc0
LK-TC-KI,LK-TC-KI,KI,name,cc0
LK-TC-KU,LK-TC-KU,KU,name,cc0
LK-TC-MO,LK-TC-MO,MO,name,spine
LK-TC-MU,LK-TC-MU,MU,name,cc0
LK-TC-PS,LK-TC-PS,PS,initials,spine
LK-TC-SE,LK-TC-SE,SE,name,spine
LK-TC-TH,LK-TC-TH,TH,name,cc0
LK-TC-TT,LK-TC-TD,TD,initials,cc0
LK-TC-VE,LK-TC-VE,VE,name,spine
LK-VA-VA,LK-VA-VA,VA,name,cc0
LK-VA-VE,LK-VA-VE,VE,name,spine
LK-VA-VN,LK-VA-VN,VN,initials,spine
LK-VA-VS,LK-VA-VS,VS,initials,spine
LR-BG-FU,LR-BG-FU,FU,name,cc0
LR-BG-JO,LR-BG-JO,JO,name,cc0
LR-BG-KO,LR-BG-KO,KO,name,cc0
LR-BG-PK,LR-BG-PK,PK,initials,cc0
LR-BG-SA,LR-BG-SL,SL,skeleton,spine
LR-BG-SN,LR-BG-SA,SA,name,cc0
LR-BG-SU,LR-BG-SU,SU,name,cc0
LR-BG-ZO,LR-BG-ZO,ZO,name,cc0
LR-BM-KL,LR-BM-KL,KL,name,spine
LR-BM-ME,LR-BM-ME,ME,name,cc0
LR-CM-CO,LR-CM-CO,CO,name,cc0
LR-CM-GA,LR-CM-GA,GA,name,cc0
LR-CM-GO,LR-CM-GK,GK,initials,cc0
LR-CM-PO,LR-CM-PO,PO,name,cc0
LR-CM-TE,LR-CM-TE,TE,name,cc0
LR-GB-D1,LR-GB-EE,EE,sequential,cc0
LR-GB-D2,LR-GB-A00,A00,sequential,spine
LR-GB-D3,LR-GB-A01,A01,sequential,spine
LR-GB-D4,LR-GB-A02,A02,sequential,spine
LR-GB-OW,LR-GB-OW,OW,name,cc0
LR-GB-ST,LR-GB-SJ,SJ,initials,cc0
LR-GG-GB,LR-GG-GB,GB,name,cc0
LR-GG-KO,LR-GG-KO,KO,name,cc0
LR-GG-TC,LR-GG-TC,TC,name,cc0
LR-GK-BU,LR-GK-BU,BU,name,cc0
LR-GK-LK,LR-GK-LK,LK,initials,cc0
LR-GK-SA,LR-GK-S1,S1,initials,spine
LR-GK-UP,LR-GK-UK,UK,initials,cc0
LR-GP-BE,LR-GP-BE,BE,name,cc0
LR-GP-BO,LR-GP-BO,BO,name,cc0
LR-GP-BP,LR-GP-BP,BP,skeleton,spine
LR-GP-GB,LR-GP-GB,GB,name,spine
LR-GP-KO,LR-GP-KO,KO,name,cc0
LR-LF-FO,LR-LF-FO,FO,name,spine
LR-LF-KO,LR-LF-KO,KO,name,cc0
LR-LF-LK,LR-LF-LK,LK,initials,spine
LR-LF-SA,LR-LF-SA,SA,name,cc0
LR-LF-VO,LR-LF-VO,VO,name,spine
LR-LF-ZO,LR-LF-ZO,ZO,name,spine
LR-MG-FI,LR-MG-FI,FI,name,cc0
LR-MG-GI,LR-MG-GI,GI,name,cc0
LR-MG-KA,LR-MG-KA,KA,name,spine
LR-MG-MK,LR-MG-MK,MK,initials,cc0
LR-MO-CA,LR-MO-CA,CA,name,spine
LR-MO-GM,LR-MO-GM,GM,initials,cc0
LR-MO-SP,LR-MO-SP,SP,initials,cc0
LR-MO-TO,LR-MO-TO,TO,name,cc0
LR-MY-BA,LR-MY-BA,BA,name,cc0
LR-MY-PL,LR-MY-PS,PS,initials,cc0
LR-NI-GB,LR-NI-GB,GB,name,cc0
LR-NI-SA,LR-NI-SA,SA,name,cc0
LR-NI-SM,LR-NI-SM,SM,initials,cc0
LR-NI-TA,LR-NI-TA,TA,name,cc0
LR-NI-YM,LR-NI-YM,YM,initials,cc0
LR-NI-ZO,LR-NI-ZO,ZO,name,cc0
LR-RG-GB,LR-RG-GB,GB,name,cc0
LR-RG-WE,LR-RG-WE,WE,name,cc0
LR-RI-MO,LR-RI-MO,MO,name,cc0
LR-RI-TI,LR-RI-TI,TI,name,cc0
LR-SI-BU,LR-SI-BU,BU,name,cc0
LR-SI-DR,LR-SI-DR,DR,initials,cc0
LR-SI-GR,LR-SI-GR,GR,name,spine
LR-SI-JJ,LR-SI-JJ,JJ,initials,spine
LR-SI-JU,LR-SI-JU,JU,name,cc0
LR-SI-KP,LR-SI-KP,KP,name,cc0
LR-SI-PY,LR-SI-PT,PT,initials,cc0
LT-AL-AL,LT-AL-AL,AL,name,spine
LT-AL-DR,LT-AL-DR,DR,name,spine
LT-AL-LA,LT-AL-LA,LA,name,spine
LT-AL-VR,LT-AL-VA,VA,name,spine
LT-KL-KG,LT-KL-KR,KR,name,spine
LT-KL-KL,LT-KL-KL,KL,name,spine
LT-KL-NE,LT-KL-NE,NE,name,spine
LT-KL-PG,LT-KL-PA,PA,name,spine
LT-KL-SD,LT-KL-SK,SK,name,spine
LT-KL-SE,LT-KL-SI,SI,name,spine
LT-KU-BS,LT-KU-BI,BI,name,spine
LT-KU-JV,LT-KU-JO,JO,name,spine
LT-KU-KA,LT-KU-KA,KA,name,spine
LT-KU-KD,LT-KU-KE,KE,name,spine
LT-KU-KU,LT-KU-KN,KN,skeleton,spine
LT-KU-PR,LT-KU-PR,PR,name,spine
LT-KU-RN,LT-KU-RA,RA,name,spine
LT-MR-MM,LT-MR-MA,MA,name,cc0
LT-MR-SK,LT-MR-SA,SA,name,spine
LT-MR-VK,LT-MR-VI,VI,name,spine
LT-PN-BZ,LT-PN-BI,BI,name,spine
LT-PN-KK,LT-PN-KU,KU,name,spine
LT-PN-PN,LT-PN-PA,PA,name,spine
LT-PN-PS,LT-PN-PS,PS,skeleton,spine
LT-PN-RK,LT-PN-RO,RO,name,spine
LT-SH-AK,LT-SH-AK,AK,name,spine
LT-SH-JS,LT-SH-JO,JO,name,spine
LT-SH-KM,LT-SH-KE,KE,name,spine
LT-SH-PK,LT-SH-PA,PA,name,spine
LT-SH-RD,LT-SH-RA,RA,name,spine
LT-SH-SL,LT-SH-SI,SI,name,spine
LT-TA-JR,LT-TA-JU,JU,name,spine
LT-TA-SI,LT-TA-SI,SI,name,spine
LT-TA-TA,LT-TA-TA,TA,name,spine
LT-TL-MZ,LT-TL-MA,MA,name,spine
LT-TL-PU,LT-TL-PL,PL,name,spine
LT-TL-TE,LT-TL-TE,TE,name,spine
LT-UT-AN,LT-UT-AN,AN,name,spine
LT-UT-IG,LT-UT-IG,IG,name,spine
LT-UT-ML,LT-UT-MO,MO,name,spine
LT-UT-UT,LT-UT-UT,UT,name,spine
LT-UT-ZA,LT-UT-ZA,ZA,name,spine
LT-VL-SC,LT-VL-SA,SA,name,spine
LT-VL-ST,LT-VL-SI,SI,name,spine
LT-VL-SV,LT-VL-SV,SV,name,spine
LT-VL-TK,LT-VL-TR,TR,name,spine
LT-VL-UK,LT-VL-UK,UK,name,spine
LT-VL-VL,LT-VL-VI,VI,name,spine
LU-DI-CL,LU-DI-CL,CL,name,spine
LU-DI-DI,LU-DI-DI,DI,name,cc0
LU-DI-RE,LU-DI-RE,RE,name,spine
LU-DI-VI,LU-DI-VI,VI,name,spine
LU-DI-WI,LU-DI-WI,WI,name,spine
LU-GR-EC,LU-GR-EC,EC,name,spine
LU-GR-GR,LU-GR-GR,GR,name,cc0
LU-GR-RE,LU-GR-RE,RE,name,spine
LU-LU-CA,LU-LU-CA,CA,name,spine
LU-LU-ES,LU-LU-ES,ES,initials,spine
LU-LU-LU,LU-LU-LU,LU,name,cc0
LU-LU-ME,LU-LU-ME,ME,name,spine
LV-KU-KU,LV-KU-KU,KU,name,spine
LV-KU-LI,LV-KU-LI,LI,name,spine
LV-KU-SA,LV-KU-SA,SA,name,spine
LV-KU-TA,LV-KU-TA,TA,name,spine
LV-KU-VE,LV-KU-VE,VE,name,spine
LV-LA-BA,LV-LA-BA,BA,name,spine
LV-LA-DA,LV-LA-DA,DA,name,spine
LV-LA-KR,LV-LA-KR,KR,name,spine
LV-LA-LU,LV-LA-LU,LU,name,spine
LV-LA-PR,LV-LA-PR,PR,name,spine
LV-LA-RE,LV-LA-RE,RE,name,spine
LV-RI-LI,LV-RI-LIM,LIM,name,spine
LV-RI-OG,LV-RI-OGR,OGR,name,spine
LV-RI-RI,LV-RI-RIG,RIG,name,cc0
LV-RI-TU,LV-RI-TUK,TUK,name,spine
LV-VI-AL,LV-VI-AL,AL,name,spine
LV-VI-CE,LV-VI-CE,CE,name,spine
LV-VI-GU,LV-VI-GU,GU,name,spine
LV-VI-MA,LV-VI-MA,MA,name,spine
LV-VI-VA,LV-VI-VA,VA,name,spine
LV-VI-VL,LV-VI-VL,VL,skeleton,spine
LV-ZE-AI,LV-ZE-AI,AI,name,spine
LV-ZE-BA,LV-ZE-BA,BA,name,spine
LV-ZE-DO,LV-ZE-DO,DO,name,spine
LV-ZE-JE,LV-ZE-JE,JE,name,spine
LV-ZE-JL,LV-ZE-JL,JL,skeleton,spine
MA-CO-BS,MA-CO-BES,BES,compound,cc0
MA-CO-KH,MA-CO-KHO,KHO,name,cc0
MA-CO-SE,MA-CO-SET,SET,name,cc0
MA-DA-EJ,MA-DA-EJ,EJ,initials,spine
MA-DA-SA,MA-DA-SA,SA,name,spine
MA-FB-BO,MA-FB-BOU,BOU,name,cc0
MA-FB-FS,MA-FB-FES,FES,name,spine
MA-FB-SE,MA-FB-SEF,SEF,name,spine
MA-FB-ZM,MA-FB-ZMY,ZMY,initials,spine
MA-GB-KE,MA-GB-KE,KE,name,spine
MA-GB-SK,MA-GB-SK,SK,initials,spine
MA-GC-CB,MA-GC-CA,CA,name,spine
MA-GC-MH,MA-GC-MO,MO,name,spine
MA-GE-AZ,MA-GE-AZ,AZ,initials,spine
MA-GE-GU,MA-GE-GU,GU,name,spine
MA-GE-TA,MA-GE-TA,TA,name,spine
MA-GE-TN,MA-GE-TT,TT,initials,spine
MA-LB-LA,MA-LB-LA,LA,name,spine
MA-MK-AH,MA-MK-ALH,ALH,compound,cc0
MA-MK-CH,MA-MK-CHI,CHI,name,spine
MA-MK-EK,MA-MK-EKD,EKD,initials,spine
MA-MK-ES,MA-MK-ESS,ESS,name,spine
MA-MK-MR,MA-MK-MAR,MAR,name,spine
MA-MT-EH,MA-MT-EH,EH,initials,spine
MA-MT-ER,MA-MT-ER,ER,name,spine
MA-MT-IF,MA-MT-IF,IF,name,spine
MA-MT-KH,MA-MT-KH,KH,name,spine
MA-MT-ME,MA-MT-ME,ME,name,spine
MA-OR-BT,MA-OR-BT,BT,initials,spine
MA-OR-FI,MA-OR-FI,FI,name,spine
MA-OR-JE,MA-OR-JE,JE,name,spine
MA-OR-NA,MA-OR-NA,NA,name,spine
MA-OR-OA,MA-OR-OA,OA,initials,spine
MA-RZ-KH,MA-RZ-KH,KH,name,spine
MA-RZ-RA,MA-RZ-RA,RA,name,spine
MA-RZ-SA,MA-RZ-SA,SA,name,spine
MA-RZ-ST,MA-RZ-ST,ST,initials,spine
MA-SM-AI,MA-SM-AI,AI,initials,spine
MA-SM-CA,MA-SM-CA,CA,initials,spine
MA-SM-IA,MA-SM-IA,IA,initials,spine
MA-SM-OU,MA-SM-OU,OU,name,spine
MA-SM-TA,MA-SM-TA,TA,name,spine
MA-SM-TI,MA-SM-TI,TI,name,spine
MA-SM-ZA,MA-SM-ZA,ZA,name,spine
MA-TD-AZ,MA-TD-AZ,AZ,name,spine
MA-TD-BM,MA-TD-BM,BM,initials,spine
MA-TH-AH,MA-TH-AH,AH,initials,spine
MA-TH-TN,MA-TH-TA,TA,name,spine
MA-TH-TZ,MA-TH-TZ,TZ,skeleton,spine
MA-TO-CH,MA-TO-CH,CH,name,spine
MA-TO-FB,MA-TO-FA,FA,initials,spine
MA-TO-LA,MA-TO-LA,LA,name,spine
MA-TO-TA,MA-TO-TA,TA,initials,spine
MA-TO-TE,MA-TO-TE,TE,name,spine
MG-AN-AN,MG-AN-AN,AN,name,spine
MG-AN-BO,MG-AN-BO,BO,name,spine
MG-AN-IT,MG-AN-IT,IT,name,spine
MG-AN-VA,MG-AN-VA,VA,name,spine
MG-AT-DI,MG-AT-DI,DI,name,spine
MG-AT-SA,MG-AT-SA,SA,name,spine
MG-FI-AA,MG-FI-AA,AA,initials,spine
MG-FI-AM,MG-FI-AI,AI,compound.alt,spine
MG-FI-HM,MG-FI-HM,HM,qualifier,spine
MG-FI-IH,MG-FI-IH,IH,name,spine
MG-FI-VF,MG-FI-VF,VF,initials,spine
MG-MA-BE,MG-MA-BE,BE,name,spine
MG-MA-BO,MG-MA-BO,BO,name,spine
MG-MA-ME,MG-MA-ME,ME,name,spine
MG-MA-SO,MG-MA-SO,SO,name,spine
MG-TL-AA,MG-TL-AA,AA,initials,spine
MG-TL-AN,MG-TL-AN,AN,name,spine
MG-TL-AO,MG-TL-NS,NS,skeleton,spine
MG-TL-ME,MG-TL-ME,ME,name,spine
MG-TO-AM,MG-TO-AM,AM,initials,spine
MG-TO-AN,MG-TO-AN,AN,name,spine
MG-TO-AT,MG-TO-AT,AT,name,cc0
ML-BA-BM,ML-BA-BA,BA,name,spine
ML-GA-AN,ML-GA-ANS,ANS,name,cc0
ML-GA-BO,ML-GA-BOU,BOU,name,cc0
ML-GA-GA,ML-GA-GAO,GAO,name,cc0
ML-GA-MN,ML-GA-MEN,MEN,name,spine
ML-KD-AB,ML-KD-ABE,ABE,name,spine
ML-KD-KL,ML-KD-KID,KID,name,cc0
ML-KD-TE,ML-KD-TIE,TIE,compound,cc0
ML-KD-TS,ML-KD-TES,TES,name,cc0
ML-KK-BB,ML-KK-BAN,BAN,name,cc0
ML-KK-DL,ML-KK-DIO,DIO,name,cc0
ML-KK-KG,ML-KK-KAN,KAN,name,cc0
ML-KK-KK,ML-KK-KOU,KOU,name,cc0
ML-KK-KO,ML-KK-KOL,KOL,name,spine
ML-KK-KT,ML-KK-KAT,KAT,name,spine
ML-KK-NA,ML-KK-NAR,NAR,name,spine
ML-KY-BF,ML-KY-BAF,BAF,name,cc0
ML-KY-DM,ML-KY-DIE,DIE,name,cc0
ML-KY-KI,ML-KY-KIT,KIT,name,spine
ML-KY-KN,ML-KY-KEN,KEN,name,cc0
ML-KY-KY,ML-KY-KAY,KAY,name,cc0
ML-KY-NR,ML-KY-NIO,NIO,name,spine
ML-KY-YL,ML-KY-YEL,YEL,name,spine
ML-MO-BD,ML-MO-BAA,BAA,name.ends,cc0
ML-MO-BK,ML-MO-BAN,BAN,name,cc0
ML-MO-DJ,ML-MO-DJE,DJE,name,cc0
ML-MO-DZ,ML-MO-DOU,DOU,name,cc0
ML-MO-KR,ML-MO-KOR,KOR,name,cc0
ML-MO-MP,ML-MO-MOP,MOP,name,spine
ML-MO-TN,ML-MO-TEN,TEN,name,cc0
ML-MO-YW,ML-MO-YOU,YOU,name,cc0
ML-SG-BL,ML-SG-BLA,BLA,name,cc0
ML-SG-BR,ML-SG-BAR,BAR,name,cc0
ML-SG-MC,ML-SG-MAC,MAC,name,cc0
ML-SG-NN,ML-SG-NIO,NIO,name,cc0
ML-SG-SG,ML-SG-SEG,SEG,name,cc0
ML-SG-SN,ML-SG-SAN,SAN,name,spine
ML-SG-TM,ML-SG-TOM,TOM,name,cc0
ML-SK-BG,ML-SK-BOU,BOU,name,spine
ML-SK-KB,ML-SK-KOL,KOL,name,cc0
ML-SK-KD,ML-SK-KAD,KAD,name,cc0
ML-SK-KU,ML-SK-KOU,KOU,name,spine
ML-SK-SK,ML-SK-SIK,SIK,name,cc0
ML-SK-YF,ML-SK-YAN,YAN,name,spine
ML-SK-YR,ML-SK-YOR,YOR,name,cc0
ML-TB-DR,ML-TB-DI,DI,name,spine
ML-TB-GD,ML-TB-GO,GO,name,spine
ML-TB-GR,ML-TB-GR,GR,initials,spine
ML-TB-NF,ML-TB-NI,NI,name,spine
ML-TB-TB,ML-TB-TO,TO,name,spine
MM-AY-HD,MM-AY-HI,HI,name,cc0
MM-AY-MM,MM-AY-MY,MY,name,cc0
MM-AY-MU,MM-AY-MA,MA,name,cc0
MM-AY-PH,MM-AY-PH,PH,name,spine
MM-AY-PT,MM-AY-BA,BA,name,spine
MM-BA-BG,MM-BA-PE,PE,name,spine
MM-BA-PY,MM-BA-PY,PY,name,cc0
MM-BA-TA,MM-BA-TA,TA,name,cc0
MM-BA-TW,MM-BA-TH,TH,name,spine
MM-CH-FL,MM-CH-PA,PA,name,spine
MM-CH-MI,MM-CH-MI,MI,name,cc0
MM-KC-BM,MM-KC-BH,BH,name,cc0
MM-KC-MT,MM-KC-MY,MY,name,cc0
MM-KC-PU,MM-KC-PU,PU,name,spine
MM-KH-BW,MM-KH-BA,BA,name,cc0
MM-KH-LK,MM-KH-LO,LO,name,cc0
MM-KN-HP,MM-KN-HA,HA,initials,cc0
MM-KN-KK,MM-KN-KA,KA,name,cc0
MM-KN-MY,MM-KN-MY,MY,name,cc0
MM-MD-KS,MM-MD-KY,KY,name,cc0
MM-MD-MA,MM-MD-MA,MA,name,spine
MM-MD-ME,MM-MD-ME,ME,name,cc0
MM-MD-MN,MM-MD-MY,MY,name,spine
MM-MD-PL,MM-MD-PO,PO,initials,cc0
MM-MD-YM,MM-MD-YA,YA,name,cc0
MM-MG-MB,MM-MG-MM,MM,initials,spine
MM-MG-MI,MM-MG-MI,MI,name,cc0
MM-MG-PK,MM-MG-PA,PA,name,cc0
MM-MG-TY,MM-MG-TH,TH,name,spine
MM-MO-ML,MM-MO-MA,MA,name,cc0
MM-MO-TT,MM-MO-TH,TH,name,cc0
MM-NY-NY,MM-NY-NA,NA,name,spine
MM-RA-BD,MM-RA-BU,BU,name,spine
MM-RA-KP,MM-RA-KY,KY,name,cc0
MM-RA-MD,MM-RA-MA,MA,name,cc0
MM-RA-SI,MM-RA-SI,SI,name,cc0
MM-RA-TD,MM-RA-TH,TH,name,spine
MM-SA-HK,MM-SA-HK,HK,name,cc0
MM-SA-KA,MM-SA-KA,KA,name,cc0
MM-SA-KM,MM-SA-KL,KL,skeleton,spine
MM-SA-MO,MM-SA-MO,MO,name,cc0
MM-SA-MW,MM-SA-MA,MA,name,cc0
MM-SA-SA,MM-SA-SA,SA,name,spine
MM-SA-SH,MM-SA-SH,SH,name,cc0
MM-SA-TM,MM-SA-TA,TA,name,cc0
MM-SH-KL,MM-SH-KU,KU,name,spine
MM-SH-KT,MM-SH-KE,KE,name,cc0
MM-SH-KY,MM-SH-KY,KY,name,cc0
MM-SH-LL,MM-SH-LO,LO,name,cc0
MM-SH-LS,MM-SH-LA,LA,name,cc0
MM-SH-LU,MM-SH-LK,LK,skeleton,cc0
MM-SH-MH,MM-SH-MH,MH,initials,cc0
MM-SH-MP,MM-SH-MO,MO,name,spine
MM-SH-MS,MM-SH-MS,MS,initials,cc0
MM-SH-TC,MM-SH-TR,TR,skeleton,spine
MM-SH-TG,MM-SH-TA,TA,name,cc0
MM-TN-DW,MM-TN-DA,DA,name,cc0
MM-TN-KG,MM-TN-KA,KA,name,cc0
MM-TN-MK,MM-TN-ME,ME,name,spine
MM-YA-YE,MM-YA-YNG,YNG,skeleton,cc0
MM-YA-YN,MM-YA-YAN,YAN,name,cc0
MM-YA-YS,MM-YA-YAG,YAG,any3,cc0
MM-YA-YW,MM-YA-YAO,YAO,any3,cc0
MN-AR-BA,MN-AR-BA,BA,name,cc0
MN-AR-BU,MN-AR-BU,BU,name,cc0
MN-AR-CH,MN-AR-CH,CH,name,cc0
MN-AR-EB,MN-AR-ER,ER,name,cc0
MN-AR-EM,MN-AR-RD,RD,skeleton,cc0
MN-AR-HG,MN-AR-KH,KH,name,cc0
MN-AR-HH,MN-AR-KA,KA,any2,cc0
MN-AR-HO,MN-AR-KO,KO,any2,cc0
MN-AR-HS,MN-AR-KS,KS,any2,cc0
MN-AR-IT,MN-AR-IT,IT,initials,cc0
MN-AR-JA,MN-AR-JA,JA,name,cc0
MN-AR-OU,MN-AR-OU,OU,initials,cc0
MN-AR-TA,MN-AR-TA,TA,name,cc0
MN-AR-TK,MN-AR-TS,TS,name,cc0
MN-AR-TN,MN-AR-TE,TE,any2,cc0
MN-AR-TT,MN-AR-TT,TT,any2,spine
MN-AR-TU,MN-AR-TU,TU,name,cc0
MN-AR-UG,MN-AR-ON,ON,initials,cc0
MN-AR-UL,MN-AR-OL,OL,name,cc0
MN-BH-BA,MN-BH-BT,BT,skeleton,spine
MN-BH-BB,MN-BH-BB,BB,any2,spine
MN-BH-BG,MN-BH-BY,BY,skeleton,spine
MN-BH-BH,MN-BH-BK,BK,any2,spine
MN-BH-BL,MN-BH-BA,BA,name,spine
MN-BH-BM,MN-BH-BM,BM,skeleton,spine
MN-BH-BN,MN-BH-AY,AY,any2,spine
MN-BH-BO,MN-BH-BG,BG,skeleton,spine
MN-BH-BS,MN-BH-BN,BN,any2,spine
MN-BH-BU,MN-BH-BU,BU,name,spine
MN-BH-BV,MN-BH-BO,BO,initials,spine
MN-BH-ER,MN-BH-ER,ER,name,spine
MN-BH-GA,MN-BH-GA,GA,name,spine
MN-BH-GU,MN-BH-GU,GU,name,spine
MN-BH-HU,MN-BH-KH,KH,name,spine
MN-BH-JA,MN-BH-JA,JA,name,spine
MN-BH-JI,MN-BH-JI,JI,name,spine
MN-BH-OL,MN-BH-OL,OL,name,spine
MN-BH-SN,MN-BH-SH,SH,name,spine
MN-BH-ZA,MN-BH-ZA,ZA,name,spine
MN-BO-AI,MN-BO-LT,LT,skeleton,spine
MN-BO-AN,MN-BO-AL,AL,name,cc0
MN-BO-BA,MN-BO-BA,BA,name,cc0
